"Posição","Nome","Localidade","2008","Unidade","Multiplicador"
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Orós","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Pacajus","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Pacatuba","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Pacoti","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Pacujá","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Palhano","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Palmácia","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Paracuru","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Paraipaba","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Parambu","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Paramoti","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Pedra Branca","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Penaforte","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Pentecoste","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Pereiro","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Pindoretama","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Piquet Carneiro","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Pires Ferreira","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Poranga","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Porteiras","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Potengi","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Potiretama","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Quiterianópolis","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Quixadá","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Quixelô","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Quixeramobim","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Quixeré","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Redenção","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Reriutaba","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Russas","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Saboeiro","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Salitre","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Santana do Acaraú","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Santana do Cariri","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Santa Quitéria","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","São Benedito","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","São Gonçalo do Amarante","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","São João do Jaguaribe","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","São Luís do Curu","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Senador Pompeu","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Senador Sá","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Sobral","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Solonópole","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Tabuleiro do Norte","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Tamboril","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Tarrafas","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Tauá","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Tejuçuoca","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Tianguá","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Trairi","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Tururu","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Ubajara","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Umari","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Umirim","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Uruburetama","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Uruoca","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Varjota","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Várzea Alegre","-","unidades",1
"1.3.1.2.1.2","Sob controle em aterro de terceiros específico para resíduos especiais","Viçosa do Ceará","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Abaiara","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Acarape","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Acaraú","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Acopiara","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Aiuaba","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Alcântaras","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Altaneira","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Alto Santo","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Amontada","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Antonina do Norte","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Apuiarés","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Aquiraz","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Aracati","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Aracoiaba","1","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ararendá","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Araripe","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Aratuba","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Arneiroz","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Assaré","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Aurora","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Baixio","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Banabuiú","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Barbalha","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Barreira","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Barro","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Barroquinha","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Baturité","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Beberibe","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Bela Cruz","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Boa Viagem","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Brejo Santo","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Camocim","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Campos Sales","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Canindé","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Capistrano","1","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Caridade","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Cariré","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Caririaçu","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Cariús","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Carnaubal","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Cascavel","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Catarina","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Catunda","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Caucaia","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Cedro","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Chaval","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Choró","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Chorozinho","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Coreaú","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Crateús","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Crato","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Croatá","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Cruz","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Deputado Irapuan Pinheiro","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ererê","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Eusébio","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Farias Brito","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Forquilha","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Fortaleza","1","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Fortim","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Frecheirinha","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","General Sampaio","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Graça","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Granja","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Granjeiro","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Groaíras","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Guaiúba","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Guaraciaba do Norte","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Guaramiranga","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Hidrolândia","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Horizonte","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ibaretama","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ibiapina","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ibicuitinga","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Icapuí","1","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Icó","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Iguatu","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Independência","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ipaporanga","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ipaumirim","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ipu","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ipueiras","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Iracema","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Irauçuba","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Itaiçaba","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Itaitinga","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Itapajé","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Itapipoca","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Itapiúna","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Itarema","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Itatira","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Jaguaretama","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Jaguaribara","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Jaguaribe","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Jaguaruana","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Jardim","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Jati","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Jijoca de Jericoacoara","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Juazeiro do Norte","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Jucás","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Lavras da Mangabeira","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Limoeiro do Norte","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Madalena","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Maracanaú","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Maranguape","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Marco","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Martinópole","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Massapê","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Mauriti","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Meruoca","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Milagres","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Milhã","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Miraíma","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Missão Velha","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Mombaça","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Monsenhor Tabosa","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Morada Nova","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Moraújo","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Morrinhos","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Mucambo","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Mulungu","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Nova Olinda","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Nova Russas","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Novo Oriente","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ocara","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Orós","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Pacajus","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Pacatuba","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Pacoti","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Pacujá","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Palhano","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Palmácia","1","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Paracuru","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Paraipaba","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Parambu","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Paramoti","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Pedra Branca","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Penaforte","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Pentecoste","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Pereiro","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Pindoretama","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Piquet Carneiro","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Pires Ferreira","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Poranga","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Porteiras","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Potengi","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Potiretama","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Quiterianópolis","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Quixadá","1","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Quixelô","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Quixeramobim","1","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Quixeré","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Redenção","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Reriutaba","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Russas","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Saboeiro","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Salitre","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Santana do Acaraú","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Santana do Cariri","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Santa Quitéria","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","São Benedito","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","São Gonçalo do Amarante","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","São João do Jaguaribe","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","São Luís do Curu","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Senador Pompeu","1","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Senador Sá","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Sobral","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Solonópole","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Tabuleiro do Norte","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Tamboril","1","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Tarrafas","1","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Tauá","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Tejuçuoca","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Tianguá","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Trairi","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Tururu","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Ubajara","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Umari","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Umirim","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Uruburetama","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Uruoca","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Varjota","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Várzea Alegre","-","unidades",1
"1.3.1.2.1.3","Sob controle em aterro convencional em conjunto com os demais resíduos","Viçosa do Ceará","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Abaiara","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Acarape","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Acaraú","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Acopiara","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Aiuaba","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Alcântaras","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Altaneira","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Alto Santo","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Amontada","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Antonina do Norte","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Apuiarés","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Aquiraz","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Aracati","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Aracoiaba","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Ararendá","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Araripe","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Aratuba","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Arneiroz","1","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Assaré","-","unidades",1
"1.3.1.2.1.4","Em vazadouro em conjunto com os demais resíduos","Aurora","-","unidades",1
