"Posição","Nome","Localidade","2017-preliminar","Unidade","Multiplicador"
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Potengi","X","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Potiretama","11803.145","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Quiterianópolis","15493.215","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Quixadá","24218.130","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Quixelô","12970.373","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Quixeramobim","21534.981","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Quixeré","2215.483","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Redenção","2021.391","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Reriutaba","3619.970","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Russas","11939.939","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Saboeiro","31405.776","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Salitre","X","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Santana do Acaraú","X","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Santana do Cariri","X","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Santa Quitéria","50444.227","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","São Benedito","X","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","São Gonçalo do Amarante","1346.700","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","São João do Jaguaribe","726.062","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","São Luís do Curu","X","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Senador Pompeu","17182.739","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Senador Sá","1883.406","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Sobral","3023.664","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Solonópole","22818.355","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Tabuleiro do Norte","5593.911","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Tamboril","4615.176","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Tarrafas","X","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Tauá","90883.843","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Tejuçuoca","2396.055","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Tianguá","2170.832","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Trairi","5028.522","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Tururu","2603.040","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Ubajara","1032.325","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Umari","X","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Umirim","1497.520","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Uruburetama","1295.058","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Uruoca","7568.186","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Varjota","X","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Várzea Alegre","3709.214","hectares",1
"1.1.1.1","Condomínio, consórcio ou união de pessoas ","Viçosa do Ceará","10841.057","hectares",1
"1.1.1.2","Cooperativa","Abaiara","-","hectares",1
"1.1.1.2","Cooperativa","Acarape","X","hectares",1
"1.1.1.2","Cooperativa","Acaraú","X","hectares",1
"1.1.1.2","Cooperativa","Acopiara","-","hectares",1
"1.1.1.2","Cooperativa","Aiuaba","-","hectares",1
"1.1.1.2","Cooperativa","Alcântaras","-","hectares",1
"1.1.1.2","Cooperativa","Altaneira","-","hectares",1
"1.1.1.2","Cooperativa","Alto Santo","-","hectares",1
"1.1.1.2","Cooperativa","Amontada","-","hectares",1
"1.1.1.2","Cooperativa","Antonina do Norte","-","hectares",1
"1.1.1.2","Cooperativa","Apuiarés","-","hectares",1
"1.1.1.2","Cooperativa","Aquiraz","-","hectares",1
"1.1.1.2","Cooperativa","Aracati","-","hectares",1
"1.1.1.2","Cooperativa","Aracoiaba","X","hectares",1
"1.1.1.2","Cooperativa","Ararendá","-","hectares",1
"1.1.1.2","Cooperativa","Araripe","-","hectares",1
"1.1.1.2","Cooperativa","Aratuba","-","hectares",1
"1.1.1.2","Cooperativa","Arneiroz","-","hectares",1
"1.1.1.2","Cooperativa","Assaré","-","hectares",1
"1.1.1.2","Cooperativa","Aurora","-","hectares",1
"1.1.1.2","Cooperativa","Baixio","-","hectares",1
"1.1.1.2","Cooperativa","Banabuiú","-","hectares",1
"1.1.1.2","Cooperativa","Barbalha","X","hectares",1
"1.1.1.2","Cooperativa","Barreira","-","hectares",1
"1.1.1.2","Cooperativa","Barro","-","hectares",1
"1.1.1.2","Cooperativa","Barroquinha","-","hectares",1
"1.1.1.2","Cooperativa","Baturité","-","hectares",1
"1.1.1.2","Cooperativa","Beberibe","-","hectares",1
"1.1.1.2","Cooperativa","Bela Cruz","-","hectares",1
"1.1.1.2","Cooperativa","Boa Viagem","X","hectares",1
"1.1.1.2","Cooperativa","Brejo Santo","-","hectares",1
"1.1.1.2","Cooperativa","Camocim","X","hectares",1
"1.1.1.2","Cooperativa","Campos Sales","-","hectares",1
"1.1.1.2","Cooperativa","Canindé","-","hectares",1
"1.1.1.2","Cooperativa","Capistrano","-","hectares",1
"1.1.1.2","Cooperativa","Caridade","-","hectares",1
"1.1.1.2","Cooperativa","Cariré","-","hectares",1
"1.1.1.2","Cooperativa","Caririaçu","-","hectares",1
"1.1.1.2","Cooperativa","Cariús","-","hectares",1
"1.1.1.2","Cooperativa","Carnaubal","-","hectares",1
"1.1.1.2","Cooperativa","Cascavel","-","hectares",1
"1.1.1.2","Cooperativa","Catarina","-","hectares",1
"1.1.1.2","Cooperativa","Catunda","-","hectares",1
"1.1.1.2","Cooperativa","Caucaia","X","hectares",1
"1.1.1.2","Cooperativa","Cedro","-","hectares",1
"1.1.1.2","Cooperativa","Chaval","-","hectares",1
"1.1.1.2","Cooperativa","Choró","X","hectares",1
"1.1.1.2","Cooperativa","Chorozinho","-","hectares",1
"1.1.1.2","Cooperativa","Coreaú","-","hectares",1
"1.1.1.2","Cooperativa","Crateús","-","hectares",1
"1.1.1.2","Cooperativa","Crato","-","hectares",1
"1.1.1.2","Cooperativa","Croatá","-","hectares",1
"1.1.1.2","Cooperativa","Cruz","-","hectares",1
"1.1.1.2","Cooperativa","Deputado Irapuan Pinheiro","-","hectares",1
"1.1.1.2","Cooperativa","Ererê","-","hectares",1
"1.1.1.2","Cooperativa","Eusébio","X","hectares",1
"1.1.1.2","Cooperativa","Farias Brito","-","hectares",1
"1.1.1.2","Cooperativa","Forquilha","-","hectares",1
"1.1.1.2","Cooperativa","Fortaleza","-","hectares",1
"1.1.1.2","Cooperativa","Fortim","-","hectares",1
"1.1.1.2","Cooperativa","Frecheirinha","-","hectares",1
"1.1.1.2","Cooperativa","General Sampaio","-","hectares",1
"1.1.1.2","Cooperativa","Graça","-","hectares",1
"1.1.1.2","Cooperativa","Granja","X","hectares",1
"1.1.1.2","Cooperativa","Granjeiro","-","hectares",1
"1.1.1.2","Cooperativa","Groaíras","-","hectares",1
"1.1.1.2","Cooperativa","Guaiúba","X","hectares",1
"1.1.1.2","Cooperativa","Guaraciaba do Norte","-","hectares",1
"1.1.1.2","Cooperativa","Guaramiranga","-","hectares",1
"1.1.1.2","Cooperativa","Hidrolândia","-","hectares",1
"1.1.1.2","Cooperativa","Horizonte","-","hectares",1
"1.1.1.2","Cooperativa","Ibaretama","-","hectares",1
"1.1.1.2","Cooperativa","Ibiapina","-","hectares",1
"1.1.1.2","Cooperativa","Ibicuitinga","X","hectares",1
"1.1.1.2","Cooperativa","Icapuí","X","hectares",1
"1.1.1.2","Cooperativa","Icó","-","hectares",1
"1.1.1.2","Cooperativa","Iguatu","-","hectares",1
"1.1.1.2","Cooperativa","Independência","-","hectares",1
"1.1.1.2","Cooperativa","Ipaporanga","-","hectares",1
"1.1.1.2","Cooperativa","Ipaumirim","-","hectares",1
"1.1.1.2","Cooperativa","Ipu","-","hectares",1
"1.1.1.2","Cooperativa","Ipueiras","-","hectares",1
"1.1.1.2","Cooperativa","Iracema","-","hectares",1
"1.1.1.2","Cooperativa","Irauçuba","-","hectares",1
"1.1.1.2","Cooperativa","Itaiçaba","-","hectares",1
"1.1.1.2","Cooperativa","Itaitinga","-","hectares",1
"1.1.1.2","Cooperativa","Itapajé","-","hectares",1
"1.1.1.2","Cooperativa","Itapipoca","-","hectares",1
"1.1.1.2","Cooperativa","Itapiúna","-","hectares",1
"1.1.1.2","Cooperativa","Itarema","X","hectares",1
"1.1.1.2","Cooperativa","Itatira","-","hectares",1
"1.1.1.2","Cooperativa","Jaguaretama","-","hectares",1
"1.1.1.2","Cooperativa","Jaguaribara","-","hectares",1
"1.1.1.2","Cooperativa","Jaguaribe","-","hectares",1
"1.1.1.2","Cooperativa","Jaguaruana","-","hectares",1
"1.1.1.2","Cooperativa","Jardim","-","hectares",1
"1.1.1.2","Cooperativa","Jati","-","hectares",1
"1.1.1.2","Cooperativa","Jijoca de Jericoacoara","-","hectares",1
"1.1.1.2","Cooperativa","Juazeiro do Norte","-","hectares",1
"1.1.1.2","Cooperativa","Jucás","-","hectares",1
"1.1.1.2","Cooperativa","Lavras da Mangabeira","-","hectares",1
"1.1.1.2","Cooperativa","Limoeiro do Norte","-","hectares",1
"1.1.1.2","Cooperativa","Madalena","-","hectares",1
"1.1.1.2","Cooperativa","Maracanaú","-","hectares",1
"1.1.1.2","Cooperativa","Maranguape","-","hectares",1
"1.1.1.2","Cooperativa","Marco","-","hectares",1
"1.1.1.2","Cooperativa","Martinópole","-","hectares",1
"1.1.1.2","Cooperativa","Massapê","-","hectares",1
"1.1.1.2","Cooperativa","Mauriti","-","hectares",1
"1.1.1.2","Cooperativa","Meruoca","-","hectares",1
"1.1.1.2","Cooperativa","Milagres","-","hectares",1
"1.1.1.2","Cooperativa","Milhã","-","hectares",1
"1.1.1.2","Cooperativa","Miraíma","-","hectares",1
"1.1.1.2","Cooperativa","Missão Velha","-","hectares",1
"1.1.1.2","Cooperativa","Mombaça","-","hectares",1
"1.1.1.2","Cooperativa","Monsenhor Tabosa","X","hectares",1
"1.1.1.2","Cooperativa","Morada Nova","-","hectares",1
"1.1.1.2","Cooperativa","Moraújo","-","hectares",1
"1.1.1.2","Cooperativa","Morrinhos","-","hectares",1
"1.1.1.2","Cooperativa","Mucambo","-","hectares",1
"1.1.1.2","Cooperativa","Mulungu","-","hectares",1
"1.1.1.2","Cooperativa","Nova Olinda","-","hectares",1
"1.1.1.2","Cooperativa","Nova Russas","-","hectares",1
"1.1.1.2","Cooperativa","Novo Oriente","-","hectares",1
"1.1.1.2","Cooperativa","Ocara","-","hectares",1
"1.1.1.2","Cooperativa","Orós","-","hectares",1
"1.1.1.2","Cooperativa","Pacajus","-","hectares",1
"1.1.1.2","Cooperativa","Pacatuba","-","hectares",1
"1.1.1.2","Cooperativa","Pacoti","-","hectares",1
"1.1.1.2","Cooperativa","Pacujá","-","hectares",1
"1.1.1.2","Cooperativa","Palhano","-","hectares",1
"1.1.1.2","Cooperativa","Palmácia","-","hectares",1
"1.1.1.2","Cooperativa","Paracuru","-","hectares",1
"1.1.1.2","Cooperativa","Paraipaba","-","hectares",1
"1.1.1.2","Cooperativa","Parambu","-","hectares",1
"1.1.1.2","Cooperativa","Paramoti","-","hectares",1
"1.1.1.2","Cooperativa","Pedra Branca","-","hectares",1
"1.1.1.2","Cooperativa","Penaforte","-","hectares",1
"1.1.1.2","Cooperativa","Pentecoste","-","hectares",1
"1.1.1.2","Cooperativa","Pereiro","-","hectares",1
"1.1.1.2","Cooperativa","Pindoretama","-","hectares",1
"1.1.1.2","Cooperativa","Piquet Carneiro","-","hectares",1
"1.1.1.2","Cooperativa","Pires Ferreira","-","hectares",1
"1.1.1.2","Cooperativa","Poranga","-","hectares",1
"1.1.1.2","Cooperativa","Porteiras","-","hectares",1
"1.1.1.2","Cooperativa","Potengi","-","hectares",1
"1.1.1.2","Cooperativa","Potiretama","-","hectares",1
"1.1.1.2","Cooperativa","Quiterianópolis","-","hectares",1
"1.1.1.2","Cooperativa","Quixadá","-","hectares",1
"1.1.1.2","Cooperativa","Quixelô","-","hectares",1
"1.1.1.2","Cooperativa","Quixeramobim","-","hectares",1
"1.1.1.2","Cooperativa","Quixeré","-","hectares",1
"1.1.1.2","Cooperativa","Redenção","-","hectares",1
"1.1.1.2","Cooperativa","Reriutaba","-","hectares",1
"1.1.1.2","Cooperativa","Russas","212.750","hectares",1
"1.1.1.2","Cooperativa","Saboeiro","-","hectares",1
"1.1.1.2","Cooperativa","Salitre","-","hectares",1
"1.1.1.2","Cooperativa","Santana do Acaraú","X","hectares",1
"1.1.1.2","Cooperativa","Santana do Cariri","-","hectares",1
"1.1.1.2","Cooperativa","Santa Quitéria","X","hectares",1
"1.1.1.2","Cooperativa","São Benedito","-","hectares",1
"1.1.1.2","Cooperativa","São Gonçalo do Amarante","-","hectares",1
"1.1.1.2","Cooperativa","São João do Jaguaribe","-","hectares",1
"1.1.1.2","Cooperativa","São Luís do Curu","-","hectares",1
"1.1.1.2","Cooperativa","Senador Pompeu","-","hectares",1
"1.1.1.2","Cooperativa","Senador Sá","-","hectares",1
"1.1.1.2","Cooperativa","Sobral","-","hectares",1
"1.1.1.2","Cooperativa","Solonópole","-","hectares",1
"1.1.1.2","Cooperativa","Tabuleiro do Norte","-","hectares",1
"1.1.1.2","Cooperativa","Tamboril","X","hectares",1
"1.1.1.2","Cooperativa","Tarrafas","-","hectares",1
"1.1.1.2","Cooperativa","Tauá","-","hectares",1
"1.1.1.2","Cooperativa","Tejuçuoca","X","hectares",1
"1.1.1.2","Cooperativa","Tianguá","X","hectares",1
"1.1.1.2","Cooperativa","Trairi","-","hectares",1
"1.1.1.2","Cooperativa","Tururu","-","hectares",1
"1.1.1.2","Cooperativa","Ubajara","X","hectares",1
"1.1.1.2","Cooperativa","Umari","-","hectares",1
"1.1.1.2","Cooperativa","Umirim","88.459","hectares",1
"1.1.1.2","Cooperativa","Uruburetama","-","hectares",1
"1.1.1.2","Cooperativa","Uruoca","-","hectares",1
"1.1.1.2","Cooperativa","Varjota","-","hectares",1
"1.1.1.2","Cooperativa","Várzea Alegre","-","hectares",1
"1.1.1.2","Cooperativa","Viçosa do Ceará","X","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Abaiara","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Acarape","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Acaraú","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Acopiara","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Aiuaba","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Alcântaras","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Altaneira","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Alto Santo","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Amontada","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Antonina do Norte","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Apuiarés","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Aquiraz","X","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Aracati","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Aracoiaba","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Ararendá","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Araripe","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Aratuba","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Arneiroz","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Assaré","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Aurora","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Baixio","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Banabuiú","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Barbalha","X","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Barreira","-","hectares",1
"1.1.1.3","Governo (federal, estadual ou municipal)","Barro","-","hectares",1
