"Posição","Nome","Localidade","2005","2009","Unidade","Multiplicador"
"1.7.1.1.2.1","SUS","Boa Viagem","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Brejo Santo","6","5","estabelecimentos",1
"1.7.1.1.2.1","SUS","Camocim","4","3","estabelecimentos",1
"1.7.1.1.2.1","SUS","Campos Sales","1","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Canindé","1","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Capistrano","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Caridade","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Cariré","2","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Caririaçu","0","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Cariús","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Carnaubal","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Cascavel","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Catarina","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Catunda","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Caucaia","9","3","estabelecimentos",1
"1.7.1.1.2.1","SUS","Cedro","1","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Chaval","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Choró","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Chorozinho","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Coreaú","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Crateús","6","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Crato","17","14","estabelecimentos",1
"1.7.1.1.2.1","SUS","Croatá","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Cruz","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Deputado Irapuan Pinheiro","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ererê","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Eusébio","0","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Farias Brito","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Forquilha","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Fortaleza","76","73","estabelecimentos",1
"1.7.1.1.2.1","SUS","Fortim","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Frecheirinha","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","General Sampaio","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Graça","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Granja","2","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Granjeiro","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Groaíras","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Guaiúba","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Guaraciaba do Norte","3","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Guaramiranga","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Hidrolândia","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Horizonte","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ibaretama","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ibiapina","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ibicuitinga","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Icapuí","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Icó","3","3","estabelecimentos",1
"1.7.1.1.2.1","SUS","Iguatu","9","13","estabelecimentos",1
"1.7.1.1.2.1","SUS","Independência","4","3","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ipaporanga","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ipaumirim","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ipu","4","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ipueiras","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Iracema","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Irauçuba","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Itaiçaba","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Itaitinga","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Itapajé","2","3","estabelecimentos",1
"1.7.1.1.2.1","SUS","Itapipoca","6","8","estabelecimentos",1
"1.7.1.1.2.1","SUS","Itapiúna","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Itarema","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Itatira","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Jaguaretama","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Jaguaribara","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Jaguaribe","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Jaguaruana","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Jardim","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Jati","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Jijoca de Jericoacoara","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Juazeiro do Norte","8","25","estabelecimentos",1
"1.7.1.1.2.1","SUS","Jucás","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Lavras da Mangabeira","3","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Limoeiro do Norte","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Madalena","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Maracanaú","4","4","estabelecimentos",1
"1.7.1.1.2.1","SUS","Maranguape","2","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Marco","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Martinópole","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Massapê","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Mauriti","4","4","estabelecimentos",1
"1.7.1.1.2.1","SUS","Meruoca","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Milagres","2","3","estabelecimentos",1
"1.7.1.1.2.1","SUS","Milhã","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Miraíma","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Missão Velha","4","4","estabelecimentos",1
"1.7.1.1.2.1","SUS","Mombaça","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Monsenhor Tabosa","2","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Morada Nova","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Moraújo","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Morrinhos","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Mucambo","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Mulungu","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Nova Olinda","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Nova Russas","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Novo Oriente","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ocara","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Orós","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pacajus","2","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pacatuba","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pacoti","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pacujá","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Palhano","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Palmácia","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Paracuru","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Paraipaba","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Parambu","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Paramoti","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pedra Branca","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Penaforte","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pentecoste","0","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pereiro","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pindoretama","0","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Piquet Carneiro","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pires Ferreira","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Poranga","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Porteiras","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Potengi","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Potiretama","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Quiterianópolis","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Quixadá","2","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Quixelô","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Quixeramobim","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Quixeré","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Redenção","2","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Reriutaba","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Russas","3","3","estabelecimentos",1
"1.7.1.1.2.1","SUS","Saboeiro","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Salitre","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Santana do Acaraú","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Santana do Cariri","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Santa Quitéria","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","São Benedito","2","3","estabelecimentos",1
"1.7.1.1.2.1","SUS","São Gonçalo do Amarante","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","São João do Jaguaribe","1","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","São Luís do Curu","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Senador Pompeu","2","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Senador Sá","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Sobral","13","18","estabelecimentos",1
"1.7.1.1.2.1","SUS","Solonópole","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Tabuleiro do Norte","3","3","estabelecimentos",1
"1.7.1.1.2.1","SUS","Tamboril","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Tarrafas","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Tauá","6","7","estabelecimentos",1
"1.7.1.1.2.1","SUS","Tejuçuoca","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Tianguá","4","4","estabelecimentos",1
"1.7.1.1.2.1","SUS","Trairi","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Tururu","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ubajara","3","2","estabelecimentos",1
"1.7.1.1.2.1","SUS","Umari","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Umirim","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Uruburetama","1","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Uruoca","0","0","estabelecimentos",1
"1.7.1.1.2.1","SUS","Varjota","2","1","estabelecimentos",1
"1.7.1.1.2.1","SUS","Várzea Alegre","3","3","estabelecimentos",1
"1.7.1.1.2.1","SUS","Viçosa do Ceará","4","2","estabelecimentos",1
"1.7.2","Terceirizado","Abaiara","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Acarape","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Acaraú","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Acopiara","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Aiuaba","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Alcântaras","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Altaneira","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Alto Santo","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Amontada","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Antonina do Norte","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Apuiarés","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Aquiraz","1","2","estabelecimentos",1
"1.7.2","Terceirizado","Aracati","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Aracoiaba","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Ararendá","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Araripe","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Aratuba","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Arneiroz","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Assaré","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Aurora","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Baixio","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Banabuiú","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Barbalha","3","5","estabelecimentos",1
"1.7.2","Terceirizado","Barreira","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Barro","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Barroquinha","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Baturité","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Beberibe","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Bela Cruz","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Boa Viagem","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Brejo Santo","0","4","estabelecimentos",1
"1.7.2","Terceirizado","Camocim","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Campos Sales","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Canindé","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Capistrano","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Caridade","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Cariré","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Caririaçu","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Cariús","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Carnaubal","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Cascavel","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Catarina","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Catunda","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Caucaia","1","1","estabelecimentos",1
"1.7.2","Terceirizado","Cedro","1","0","estabelecimentos",1
"1.7.2","Terceirizado","Chaval","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Choró","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Chorozinho","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Coreaú","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Crateús","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Crato","1","5","estabelecimentos",1
"1.7.2","Terceirizado","Croatá","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Cruz","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Deputado Irapuan Pinheiro","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Ererê","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Eusébio","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Farias Brito","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Forquilha","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Fortaleza","38","46","estabelecimentos",1
"1.7.2","Terceirizado","Fortim","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Frecheirinha","0","0","estabelecimentos",1
"1.7.2","Terceirizado","General Sampaio","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Graça","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Granja","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Granjeiro","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Groaíras","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Guaiúba","0","1","estabelecimentos",1
"1.7.2","Terceirizado","Guaraciaba do Norte","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Guaramiranga","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Hidrolândia","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Horizonte","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Ibaretama","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Ibiapina","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Ibicuitinga","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Icapuí","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Icó","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Iguatu","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Independência","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Ipaporanga","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Ipaumirim","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Ipu","1","1","estabelecimentos",1
"1.7.2","Terceirizado","Ipueiras","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Iracema","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Irauçuba","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Itaiçaba","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Itaitinga","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Itapajé","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Itapipoca","1","0","estabelecimentos",1
"1.7.2","Terceirizado","Itapiúna","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Itarema","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Itatira","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Jaguaretama","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Jaguaribara","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Jaguaribe","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Jaguaruana","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Jardim","0","1","estabelecimentos",1
"1.7.2","Terceirizado","Jati","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Jijoca de Jericoacoara","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Juazeiro do Norte","5","9","estabelecimentos",1
"1.7.2","Terceirizado","Jucás","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Lavras da Mangabeira","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Limoeiro do Norte","3","4","estabelecimentos",1
"1.7.2","Terceirizado","Madalena","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Maracanaú","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Maranguape","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Marco","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Martinópole","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Massapê","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Mauriti","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Meruoca","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Milagres","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Milhã","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Miraíma","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Missão Velha","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Mombaça","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Monsenhor Tabosa","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Morada Nova","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Moraújo","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Morrinhos","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Mucambo","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Mulungu","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Nova Olinda","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Nova Russas","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Novo Oriente","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Ocara","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Orós","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Pacajus","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Pacatuba","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Pacoti","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Pacujá","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Palhano","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Palmácia","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Paracuru","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Paraipaba","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Parambu","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Paramoti","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Pedra Branca","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Penaforte","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Pentecoste","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Pereiro","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Pindoretama","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Piquet Carneiro","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Pires Ferreira","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Poranga","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Porteiras","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Potengi","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Potiretama","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Quiterianópolis","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Quixadá","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Quixelô","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Quixeramobim","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Quixeré","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Redenção","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Reriutaba","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Russas","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Saboeiro","0","0","estabelecimentos",1
"1.7.2","Terceirizado","Salitre","0","0","estabelecimentos",1
