"Posição","Nome","Localidade","2010","Unidade","Multiplicador"
"5.1.3.4","Madeira aproveitada","Russas","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Saboeiro","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Salitre","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Santana do Acaraú","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Santana do Cariri","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Santa Quitéria","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","São Benedito","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","São Gonçalo do Amarante","14","domicílios",1
"5.1.3.4","Madeira aproveitada","São João do Jaguaribe","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","São Luís do Curu","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Senador Pompeu","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Senador Sá","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Sobral","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Solonópole","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Tabuleiro do Norte","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Tamboril","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Tarrafas","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Tauá","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Tejuçuoca","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Tianguá","6","domicílios",1
"5.1.3.4","Madeira aproveitada","Trairi","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Tururu","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Ubajara","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Umari","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Umirim","20","domicílios",1
"5.1.3.4","Madeira aproveitada","Uruburetama","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Uruoca","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Varjota","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Várzea Alegre","99999999999992","domicílios",1
"5.1.3.4","Madeira aproveitada","Viçosa do Ceará","99999999999992","domicílios",1
"5.1.3.5","Palha","Abaiara","99999999999992","domicílios",1
"5.1.3.5","Palha","Acarape","99999999999992","domicílios",1
"5.1.3.5","Palha","Acaraú","24","domicílios",1
"5.1.3.5","Palha","Acopiara","99999999999992","domicílios",1
"5.1.3.5","Palha","Aiuaba","99999999999992","domicílios",1
"5.1.3.5","Palha","Alcântaras","99999999999992","domicílios",1
"5.1.3.5","Palha","Altaneira","99999999999992","domicílios",1
"5.1.3.5","Palha","Alto Santo","99999999999992","domicílios",1
"5.1.3.5","Palha","Amontada","6","domicílios",1
"5.1.3.5","Palha","Antonina do Norte","99999999999992","domicílios",1
"5.1.3.5","Palha","Apuiarés","99999999999992","domicílios",1
"5.1.3.5","Palha","Aquiraz","19","domicílios",1
"5.1.3.5","Palha","Aracati","18","domicílios",1
"5.1.3.5","Palha","Aracoiaba","99999999999992","domicílios",1
"5.1.3.5","Palha","Ararendá","99999999999992","domicílios",1
"5.1.3.5","Palha","Araripe","99999999999992","domicílios",1
"5.1.3.5","Palha","Aratuba","99999999999992","domicílios",1
"5.1.3.5","Palha","Arneiroz","99999999999992","domicílios",1
"5.1.3.5","Palha","Assaré","99999999999992","domicílios",1
"5.1.3.5","Palha","Aurora","99999999999992","domicílios",1
"5.1.3.5","Palha","Baixio","99999999999992","domicílios",1
"5.1.3.5","Palha","Banabuiú","99999999999992","domicílios",1
"5.1.3.5","Palha","Barbalha","99999999999992","domicílios",1
"5.1.3.5","Palha","Barreira","4","domicílios",1
"5.1.3.5","Palha","Barro","99999999999992","domicílios",1
"5.1.3.5","Palha","Barroquinha","99999999999992","domicílios",1
"5.1.3.5","Palha","Baturité","14","domicílios",1
"5.1.3.5","Palha","Beberibe","43","domicílios",1
"5.1.3.5","Palha","Bela Cruz","99999999999992","domicílios",1
"5.1.3.5","Palha","Boa Viagem","99999999999992","domicílios",1
"5.1.3.5","Palha","Brejo Santo","99999999999992","domicílios",1
"5.1.3.5","Palha","Camocim","11","domicílios",1
"5.1.3.5","Palha","Campos Sales","99999999999992","domicílios",1
"5.1.3.5","Palha","Canindé","99999999999992","domicílios",1
"5.1.3.5","Palha","Capistrano","99999999999992","domicílios",1
"5.1.3.5","Palha","Caridade","99999999999992","domicílios",1
"5.1.3.5","Palha","Cariré","99999999999992","domicílios",1
"5.1.3.5","Palha","Caririaçu","11","domicílios",1
"5.1.3.5","Palha","Cariús","99999999999992","domicílios",1
"5.1.3.5","Palha","Carnaubal","99999999999992","domicílios",1
"5.1.3.5","Palha","Cascavel","20","domicílios",1
"5.1.3.5","Palha","Catarina","99999999999992","domicílios",1
"5.1.3.5","Palha","Catunda","99999999999992","domicílios",1
"5.1.3.5","Palha","Caucaia","99999999999992","domicílios",1
"5.1.3.5","Palha","Cedro","99999999999992","domicílios",1
"5.1.3.5","Palha","Chaval","99999999999992","domicílios",1
"5.1.3.5","Palha","Choró","99999999999992","domicílios",1
"5.1.3.5","Palha","Chorozinho","99999999999992","domicílios",1
"5.1.3.5","Palha","Coreaú","99999999999992","domicílios",1
"5.1.3.5","Palha","Crateús","99999999999992","domicílios",1
"5.1.3.5","Palha","Crato","99999999999992","domicílios",1
"5.1.3.5","Palha","Croatá","99999999999992","domicílios",1
"5.1.3.5","Palha","Cruz","99999999999992","domicílios",1
"5.1.3.5","Palha","Deputado Irapuan Pinheiro","99999999999992","domicílios",1
"5.1.3.5","Palha","Ererê","99999999999992","domicílios",1
"5.1.3.5","Palha","Eusébio","99999999999992","domicílios",1
"5.1.3.5","Palha","Farias Brito","99999999999992","domicílios",1
"5.1.3.5","Palha","Forquilha","99999999999992","domicílios",1
"5.1.3.5","Palha","Fortaleza","21","domicílios",1
"5.1.3.5","Palha","Fortim","6","domicílios",1
"5.1.3.5","Palha","Frecheirinha","99999999999992","domicílios",1
"5.1.3.5","Palha","General Sampaio","99999999999992","domicílios",1
"5.1.3.5","Palha","Graça","99999999999992","domicílios",1
"5.1.3.5","Palha","Granja","99999999999992","domicílios",1
"5.1.3.5","Palha","Granjeiro","99999999999992","domicílios",1
"5.1.3.5","Palha","Groaíras","99999999999992","domicílios",1
"5.1.3.5","Palha","Guaiúba","99999999999992","domicílios",1
"5.1.3.5","Palha","Guaraciaba do Norte","99999999999992","domicílios",1
"5.1.3.5","Palha","Guaramiranga","99999999999992","domicílios",1
"5.1.3.5","Palha","Hidrolândia","99999999999992","domicílios",1
"5.1.3.5","Palha","Horizonte","99999999999992","domicílios",1
"5.1.3.5","Palha","Ibaretama","99999999999992","domicílios",1
"5.1.3.5","Palha","Ibiapina","99999999999992","domicílios",1
"5.1.3.5","Palha","Ibicuitinga","99999999999992","domicílios",1
"5.1.3.5","Palha","Icapuí","69","domicílios",1
"5.1.3.5","Palha","Icó","99999999999992","domicílios",1
"5.1.3.5","Palha","Iguatu","99999999999992","domicílios",1
"5.1.3.5","Palha","Independência","99999999999992","domicílios",1
"5.1.3.5","Palha","Ipaporanga","99999999999992","domicílios",1
"5.1.3.5","Palha","Ipaumirim","99999999999992","domicílios",1
"5.1.3.5","Palha","Ipu","99999999999992","domicílios",1
"5.1.3.5","Palha","Ipueiras","99999999999992","domicílios",1
"5.1.3.5","Palha","Iracema","99999999999992","domicílios",1
"5.1.3.5","Palha","Irauçuba","99999999999992","domicílios",1
"5.1.3.5","Palha","Itaiçaba","99999999999992","domicílios",1
"5.1.3.5","Palha","Itaitinga","99999999999992","domicílios",1
"5.1.3.5","Palha","Itapajé","99999999999992","domicílios",1
"5.1.3.5","Palha","Itapipoca","99999999999992","domicílios",1
"5.1.3.5","Palha","Itapiúna","99999999999992","domicílios",1
"5.1.3.5","Palha","Itarema","21","domicílios",1
"5.1.3.5","Palha","Itatira","99999999999992","domicílios",1
"5.1.3.5","Palha","Jaguaretama","99999999999992","domicílios",1
"5.1.3.5","Palha","Jaguaribara","99999999999992","domicílios",1
"5.1.3.5","Palha","Jaguaribe","99999999999992","domicílios",1
"5.1.3.5","Palha","Jaguaruana","99999999999992","domicílios",1
"5.1.3.5","Palha","Jardim","99999999999992","domicílios",1
"5.1.3.5","Palha","Jati","99999999999992","domicílios",1
"5.1.3.5","Palha","Jijoca de Jericoacoara","99999999999992","domicílios",1
"5.1.3.5","Palha","Juazeiro do Norte","99999999999992","domicílios",1
"5.1.3.5","Palha","Jucás","99999999999992","domicílios",1
"5.1.3.5","Palha","Lavras da Mangabeira","99999999999992","domicílios",1
"5.1.3.5","Palha","Limoeiro do Norte","99999999999992","domicílios",1
"5.1.3.5","Palha","Madalena","99999999999992","domicílios",1
"5.1.3.5","Palha","Maracanaú","99999999999992","domicílios",1
"5.1.3.5","Palha","Maranguape","99999999999992","domicílios",1
"5.1.3.5","Palha","Marco","99999999999992","domicílios",1
"5.1.3.5","Palha","Martinópole","99999999999992","domicílios",1
"5.1.3.5","Palha","Massapê","99999999999992","domicílios",1
"5.1.3.5","Palha","Mauriti","99999999999992","domicílios",1
"5.1.3.5","Palha","Meruoca","99999999999992","domicílios",1
"5.1.3.5","Palha","Milagres","99999999999992","domicílios",1
"5.1.3.5","Palha","Milhã","99999999999992","domicílios",1
"5.1.3.5","Palha","Miraíma","99999999999992","domicílios",1
"5.1.3.5","Palha","Missão Velha","99999999999992","domicílios",1
"5.1.3.5","Palha","Mombaça","99999999999992","domicílios",1
"5.1.3.5","Palha","Monsenhor Tabosa","99999999999992","domicílios",1
"5.1.3.5","Palha","Morada Nova","12","domicílios",1
"5.1.3.5","Palha","Moraújo","99999999999992","domicílios",1
"5.1.3.5","Palha","Morrinhos","99999999999992","domicílios",1
"5.1.3.5","Palha","Mucambo","99999999999992","domicílios",1
"5.1.3.5","Palha","Mulungu","99999999999992","domicílios",1
"5.1.3.5","Palha","Nova Olinda","99999999999992","domicílios",1
"5.1.3.5","Palha","Nova Russas","99999999999992","domicílios",1
"5.1.3.5","Palha","Novo Oriente","99999999999992","domicílios",1
"5.1.3.5","Palha","Ocara","99999999999992","domicílios",1
"5.1.3.5","Palha","Orós","99999999999992","domicílios",1
"5.1.3.5","Palha","Pacajus","99999999999992","domicílios",1
"5.1.3.5","Palha","Pacatuba","99999999999992","domicílios",1
"5.1.3.5","Palha","Pacoti","99999999999992","domicílios",1
"5.1.3.5","Palha","Pacujá","99999999999992","domicílios",1
"5.1.3.5","Palha","Palhano","99999999999992","domicílios",1
"5.1.3.5","Palha","Palmácia","99999999999992","domicílios",1
"5.1.3.5","Palha","Paracuru","10","domicílios",1
"5.1.3.5","Palha","Paraipaba","99999999999992","domicílios",1
"5.1.3.5","Palha","Parambu","99999999999992","domicílios",1
"5.1.3.5","Palha","Paramoti","99999999999992","domicílios",1
"5.1.3.5","Palha","Pedra Branca","99999999999992","domicílios",1
"5.1.3.5","Palha","Penaforte","99999999999992","domicílios",1
"5.1.3.5","Palha","Pentecoste","99999999999992","domicílios",1
"5.1.3.5","Palha","Pereiro","99999999999992","domicílios",1
"5.1.3.5","Palha","Pindoretama","4","domicílios",1
"5.1.3.5","Palha","Piquet Carneiro","99999999999992","domicílios",1
"5.1.3.5","Palha","Pires Ferreira","99999999999992","domicílios",1
"5.1.3.5","Palha","Poranga","99999999999992","domicílios",1
"5.1.3.5","Palha","Porteiras","99999999999992","domicílios",1
"5.1.3.5","Palha","Potengi","99999999999992","domicílios",1
"5.1.3.5","Palha","Potiretama","99999999999992","domicílios",1
"5.1.3.5","Palha","Quiterianópolis","99999999999992","domicílios",1
"5.1.3.5","Palha","Quixadá","99999999999992","domicílios",1
"5.1.3.5","Palha","Quixelô","99999999999992","domicílios",1
"5.1.3.5","Palha","Quixeramobim","99999999999992","domicílios",1
"5.1.3.5","Palha","Quixeré","99999999999992","domicílios",1
"5.1.3.5","Palha","Redenção","99999999999992","domicílios",1
"5.1.3.5","Palha","Reriutaba","99999999999992","domicílios",1
"5.1.3.5","Palha","Russas","99999999999992","domicílios",1
"5.1.3.5","Palha","Saboeiro","99999999999992","domicílios",1
"5.1.3.5","Palha","Salitre","99999999999992","domicílios",1
"5.1.3.5","Palha","Santana do Acaraú","99999999999992","domicílios",1
"5.1.3.5","Palha","Santana do Cariri","99999999999992","domicílios",1
"5.1.3.5","Palha","Santa Quitéria","99999999999992","domicílios",1
"5.1.3.5","Palha","São Benedito","99999999999992","domicílios",1
"5.1.3.5","Palha","São Gonçalo do Amarante","24","domicílios",1
"5.1.3.5","Palha","São João do Jaguaribe","99999999999992","domicílios",1
"5.1.3.5","Palha","São Luís do Curu","99999999999992","domicílios",1
"5.1.3.5","Palha","Senador Pompeu","99999999999992","domicílios",1
"5.1.3.5","Palha","Senador Sá","3","domicílios",1
"5.1.3.5","Palha","Sobral","99999999999992","domicílios",1
"5.1.3.5","Palha","Solonópole","99999999999992","domicílios",1
"5.1.3.5","Palha","Tabuleiro do Norte","99999999999992","domicílios",1
"5.1.3.5","Palha","Tamboril","99999999999992","domicílios",1
"5.1.3.5","Palha","Tarrafas","99999999999992","domicílios",1
"5.1.3.5","Palha","Tauá","99999999999992","domicílios",1
"5.1.3.5","Palha","Tejuçuoca","99999999999992","domicílios",1
"5.1.3.5","Palha","Tianguá","99999999999992","domicílios",1
"5.1.3.5","Palha","Trairi","14","domicílios",1
"5.1.3.5","Palha","Tururu","99999999999992","domicílios",1
"5.1.3.5","Palha","Ubajara","99999999999992","domicílios",1
"5.1.3.5","Palha","Umari","99999999999992","domicílios",1
"5.1.3.5","Palha","Umirim","99999999999992","domicílios",1
"5.1.3.5","Palha","Uruburetama","99999999999992","domicílios",1
"5.1.3.5","Palha","Uruoca","99999999999992","domicílios",1
"5.1.3.5","Palha","Varjota","99999999999992","domicílios",1
"5.1.3.5","Palha","Várzea Alegre","99999999999992","domicílios",1
"5.1.3.5","Palha","Viçosa do Ceará","7","domicílios",1
"5.1.3.6","Taipa revestida","Abaiara","174","domicílios",1
"5.1.3.6","Taipa revestida","Acarape","168","domicílios",1
"5.1.3.6","Taipa revestida","Acaraú","581","domicílios",1
"5.1.3.6","Taipa revestida","Acopiara","360","domicílios",1
"5.1.3.6","Taipa revestida","Aiuaba","114","domicílios",1
"5.1.3.6","Taipa revestida","Alcântaras","15","domicílios",1
"5.1.3.6","Taipa revestida","Altaneira","25","domicílios",1
"5.1.3.6","Taipa revestida","Alto Santo","62","domicílios",1
"5.1.3.6","Taipa revestida","Amontada","865","domicílios",1
"5.1.3.6","Taipa revestida","Antonina do Norte","30","domicílios",1
"5.1.3.6","Taipa revestida","Apuiarés","127","domicílios",1
"5.1.3.6","Taipa revestida","Aquiraz","355","domicílios",1
"5.1.3.6","Taipa revestida","Aracati","914","domicílios",1
"5.1.3.6","Taipa revestida","Aracoiaba","453","domicílios",1
"5.1.3.6","Taipa revestida","Ararendá","57","domicílios",1
"5.1.3.6","Taipa revestida","Araripe","303","domicílios",1
"5.1.3.6","Taipa revestida","Aratuba","29","domicílios",1
"5.1.3.6","Taipa revestida","Arneiroz","12","domicílios",1
"5.1.3.6","Taipa revestida","Assaré","247","domicílios",1
"5.1.3.6","Taipa revestida","Aurora","214","domicílios",1
"5.1.3.6","Taipa revestida","Baixio","3","domicílios",1
"5.1.3.6","Taipa revestida","Banabuiú","408","domicílios",1
"5.1.3.6","Taipa revestida","Barbalha","570","domicílios",1
"5.1.3.6","Taipa revestida","Barreira","98","domicílios",1
"5.1.3.6","Taipa revestida","Barro","224","domicílios",1
"5.1.3.6","Taipa revestida","Barroquinha","532","domicílios",1
"5.1.3.6","Taipa revestida","Baturité","319","domicílios",1
"5.1.3.6","Taipa revestida","Beberibe","393","domicílios",1
"5.1.3.6","Taipa revestida","Bela Cruz","127","domicílios",1
"5.1.3.6","Taipa revestida","Boa Viagem","317","domicílios",1
"5.1.3.6","Taipa revestida","Brejo Santo","520","domicílios",1
"5.1.3.6","Taipa revestida","Camocim","1134","domicílios",1
"5.1.3.6","Taipa revestida","Campos Sales","80","domicílios",1
"5.1.3.6","Taipa revestida","Canindé","370","domicílios",1
"5.1.3.6","Taipa revestida","Capistrano","127","domicílios",1
"5.1.3.6","Taipa revestida","Caridade","186","domicílios",1
"5.1.3.6","Taipa revestida","Cariré","475","domicílios",1
"5.1.3.6","Taipa revestida","Caririaçu","255","domicílios",1
"5.1.3.6","Taipa revestida","Cariús","438","domicílios",1
"5.1.3.6","Taipa revestida","Carnaubal","44","domicílios",1
"5.1.3.6","Taipa revestida","Cascavel","483","domicílios",1
"5.1.3.6","Taipa revestida","Catarina","40","domicílios",1
"5.1.3.6","Taipa revestida","Catunda","120","domicílios",1
"5.1.3.6","Taipa revestida","Caucaia","953","domicílios",1
"5.1.3.6","Taipa revestida","Cedro","152","domicílios",1
"5.1.3.6","Taipa revestida","Chaval","446","domicílios",1
"5.1.3.6","Taipa revestida","Choró","557","domicílios",1
"5.1.3.6","Taipa revestida","Chorozinho","56","domicílios",1
"5.1.3.6","Taipa revestida","Coreaú","116","domicílios",1
"5.1.3.6","Taipa revestida","Crateús","535","domicílios",1
"5.1.3.6","Taipa revestida","Crato","1998","domicílios",1
"5.1.3.6","Taipa revestida","Croatá","221","domicílios",1
"5.1.3.6","Taipa revestida","Cruz","25","domicílios",1
"5.1.3.6","Taipa revestida","Deputado Irapuan Pinheiro","9","domicílios",1
"5.1.3.6","Taipa revestida","Ererê","8","domicílios",1
"5.1.3.6","Taipa revestida","Eusébio","10","domicílios",1
"5.1.3.6","Taipa revestida","Farias Brito","429","domicílios",1
"5.1.3.6","Taipa revestida","Forquilha","561","domicílios",1
"5.1.3.6","Taipa revestida","Fortaleza","254","domicílios",1
"5.1.3.6","Taipa revestida","Fortim","204","domicílios",1
"5.1.3.6","Taipa revestida","Frecheirinha","130","domicílios",1
"5.1.3.6","Taipa revestida","General Sampaio","96","domicílios",1
"5.1.3.6","Taipa revestida","Graça","78","domicílios",1
"5.1.3.6","Taipa revestida","Granja","1814","domicílios",1
"5.1.3.6","Taipa revestida","Granjeiro","21","domicílios",1
