Código,Espacialidades,Percentual da renda apropriada pelos 20% mais pobres 1991,Percentual da renda apropriada pelos 20% mais pobres 2000,Percentual da renda apropriada pelos 20% mais pobres 2010,Percentual da renda apropriada pelos 40% mais pobres 1991,Percentual da renda apropriada pelos 40% mais pobres 2000,Percentual da renda apropriada pelos 40% mais pobres 2010,Percentual da renda apropriada pelos 60% mais pobres 1991,Percentual da renda apropriada pelos 60% mais pobres 2000,Percentual da renda apropriada pelos 60% mais pobres 2010,Percentual da renda apropriada pelos 80% mais pobres 1991,Percentual da renda apropriada pelos 80% mais pobres 2000,Percentual da renda apropriada pelos 80% mais pobres 2010,Percentual da renda apropriada pelos 20% mais ricos 1991,Percentual da renda apropriada pelos 20% mais ricos 2000,Percentual da renda apropriada pelos 20% mais ricos 2010,Percentual da renda apropriada pelos 10% mais ricos 1991,Percentual da renda apropriada pelos 10% mais ricos 2000,Percentual da renda apropriada pelos 10% mais ricos 2010,Razão 20% mais ricos / 40% mais pobres 1991,Razão 20% mais ricos / 40% mais pobres 2000,Razão 20% mais ricos / 40% mais pobres 2010,Razão 10% mais ricos / 40% mais pobres 1991,Razão 10% mais ricos / 40% mais pobres 2000,Razão 10% mais ricos / 40% mais pobres 2010,Índice de Theil - L 1991,Índice de Theil - L 2000,Índice de Theil - L 2010,Índice de Gini 1991,Índice de Gini 2000,Índice de Gini 2010,Rendimento médio dos ocupados - 18 anos ou mais 1991,Rendimento médio dos ocupados - 18 anos ou mais 2000,Rendimento médio dos ocupados - 18 anos ou mais 2010,% dos ocupados sem rendimento - 18 anos ou mais 1991,% dos ocupados sem rendimento - 18 anos ou mais 2000,% dos ocupados sem rendimento - 18 anos ou mais 2010,% dos ocupados com rendimento de até 1 s.m. - 18 anos ou mais 1991,% dos ocupados com rendimento de até 1 s.m. - 18 anos ou mais 2000,% dos ocupados com rendimento de até 1 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 2 s.m. - 18 anos ou mais 1991,% dos ocupados com rendimento de até 2 s.m. - 18 anos ou mais 2000,% dos ocupados com rendimento de até 2 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 3 s.m. - 18 anos ou mais 1991,% dos ocupados com rendimento de até 3 s.m. - 18 anos ou mais 2000,% dos ocupados com rendimento de até 3 s.m. - 18 anos ou mais 2010,% dos ocupados com rendimento de até 5 s.m. - 18 anos ou mais 1991,% dos ocupados com rendimento de até 5 s.m. - 18 anos ou mais 2000,% dos ocupados com rendimento de até 5 s.m. - 18 anos ou mais 2010,Renda per capita 1991,Renda per capita 2000,Renda per capita 2010,"Renda per capita , exceto renda nula 1991","Renda per capita , exceto renda nula 2000","Renda per capita , exceto renda nula 2010",% da renda proveniente de rendimentos do trabalho 1991,% da renda proveniente de rendimentos do trabalho 2000,% da renda proveniente de rendimentos do trabalho 2010,Renda per capita média do 1º quinto mais pobre 1991,Renda per capita média do 1º quinto mais pobre 2000,Renda per capita média do 1º quinto mais pobre 2010,Renda per capita máxima do 1º quinto mais pobre 1991,Renda per capita máxima do 1º quinto mais pobre 2000,Renda per capita máxima do 1º quinto mais pobre 2010,Renda per capita média do 2º quinto mais pobre 1991,Renda per capita média do 2º quinto mais pobre 2000,Renda per capita média do 2º quinto mais pobre 2010,Renda per capita máxima do 2° quinto mais pobre 1991,Renda per capita máxima do 2° quinto mais pobre 2000,Renda per capita máxima do 2° quinto mais pobre 2010,Renda per capita média do 3º quinto mais pobre 1991,Renda per capita média do 3º quinto mais pobre 2000,Renda per capita média do 3º quinto mais pobre 2010,Renda per capita máxima do 3° quinto mais pobre 1991,Renda per capita máxima do 3° quinto mais pobre 2000,Renda per capita máxima do 3° quinto mais pobre 2010,Renda per capita média do 4º quinto mais pobre 1991,Renda per capita média do 4º quinto mais pobre 2000,Renda per capita média do 4º quinto mais pobre 2010,Renda per capita máxima do 4°quinto mais pobre 1991,Renda per capita máxima do 4°quinto mais pobre 2000,Renda per capita máxima do 4°quinto mais pobre 2010,Renda per capita média do quinto mais rico 1991,Renda per capita média do quinto mais rico 2000,Renda per capita média do quinto mais rico 2010,Renda per capita média do décimo mais rico 1991,Renda per capita média do décimo mais rico 2000,Renda per capita média do décimo mais rico 2010,Renda per capita mínima do décimo mais rico 1991,Renda per capita mínima do décimo mais rico 2000,Renda per capita mínima do décimo mais rico 2010,% de extremamente pobres 1991,% de extremamente pobres 2000,% de extremamente pobres 2010,% de pobres 1991,% de pobres 2000,% de pobres 2010,% de vulneráveis à pobreza 1991,% de vulneráveis à pobreza 2000,% de vulneráveis à pobreza 2010,% de crianças extremamente pobres 1991,% de crianças extremamente pobres 2000,% de crianças extremamente pobres 2010,% de crianças pobres 1991,% de crianças pobres 2000,% de crianças pobres 2010,% de crianças vulneráveis à pobreza 1991,% de crianças vulneráveis à pobreza 2000,% de crianças vulneráveis à pobreza 2010,Renda per capita dos extremamente pobres 1991,Renda per capita dos extremamente pobres 2000,Renda per capita dos extremamente pobres 2010,Renda per capita dos pobres 1991,Renda per capita dos pobres 2000,Renda per capita dos pobres 2010,Renda per capita dos vulneráveis à pobreza 1991,Renda per capita dos vulneráveis à pobreza 2000,Renda per capita dos vulneráveis à pobreza 2010
2311504,Quixeré,4.25,3.42,3.83,13.32,11.55,13.49,26.92,24.35,28.51,47.5,44.84,52.27,52.5,55.16,47.73,37.29,38.21,33.02,7.88,9.56,7.14,11.19,13.24,9.79,0.4,0.45,0.36,0.48,0.51,0.44,,,439.24,,11.05,12.55,,84.02,54.79,,95.98,93.64,,97.54,97.92,,99.2,99.21,126.36,162.84,260.79,127.32,166.15,263.41,85.44,66.07,58.59,26.87,27.88,49.88,43.56,48.8,97.83,57.31,66.12,126.08,70.52,81.34,155.5,85.88,104.26,195.75,106.09,129.62,254,130.05,166.83,309.81,162.42,229.57,382.5,331.69,449.09,627.93,471.17,622.27,861.09,221.26,322.09,512.5,39.99,32.28,13.93,72.87,62.63,34.25,92.41,83.24,64.03,53.08,44.58,20.64,80.69,77.69,51.58,94.87,91.59,80.63,42.06,40.21,36.37,67.79,68.75,77.94,92,97.21,132.38
2311603,Redenção,4.62,2.05,2.73,13.62,10.46,10.74,27.98,23.34,24.54,48.96,44.49,47.56,51.04,55.51,52.44,35.89,38.57,35.99,7.5,10.62,9.81,10.54,14.75,13.41,0.37,0.46,0.47,0.46,0.52,0.5,,,411.88,,23.19,19.47,,84.34,60.53,,95.96,93.91,,98.32,97.58,,99.44,98.86,112.29,149.24,273.08,112.6,159.39,277.77,80.68,63.7,56.37,25.92,15.26,37.29,39.12,42.3,70,50.52,62.77,109.3,65.81,78.08,147,80.63,96.11,188.48,95.2,117.78,240,117.79,157.88,314.3,150.43,204.97,404,286.58,414.19,719.01,403,575.6,982.88,210.37,294.77,515,42.42,32.45,19.99,76.58,65.02,38.32,93.54,85.02,62.93,57.09,42.73,29.25,87.26,76.25,55.59,96.62,91.03,79.45,39.92,30.95,37.29,65.29,63.36,70.16,85.44,91.43,118.1
2311702,Reriutaba,3.92,2.94,1.76,11.51,10.35,7.24,23.43,22.48,18.29,41.25,42.97,38.31,58.75,57.03,61.69,43.34,41.73,49.09,10.21,11.02,17.7,15.06,16.12,27.13,0.5,0.55,0.7,0.53,0.54,0.6,,,391.55,,16.8,25.39,,90.13,74.66,,97.11,92.61,,97.98,96.33,,99.26,98.59,111.55,149.88,260.65,111.55,150.27,263.68,72.58,56.68,44.18,21.84,22.02,22.98,32.48,39.04,35.2,42.35,55.55,71.32,54.85,74.83,103.67,66.52,90.86,144.05,78.35,117.13,191.75,99.38,153.58,260.93,133.37,196.51,340,327.66,427.36,834.79,483.47,625.45,1279.47,212.49,292.81,525,52.95,37.93,29.29,81.08,67.09,50.02,92.16,87.57,71.72,66.72,53.11,42.04,88.83,79.93,67.62,94.34,93.39,87.23,39.51,36.9,32.47,58.56,63.64,62.08,73.72,92.16,102.88
2311801,Russas,3.4,3.16,4.29,10.3,10.89,13.51,21.2,23.57,27.72,38.36,43.91,48.68,61.64,56.09,51.32,47.69,40.69,35.76,11.97,10.3,7.42,18.53,14.94,10.59,0.58,0.45,0.39,0.57,0.52,0.46,,,588.32,,7.11,11.13,,74.86,44.61,,92.53,90.08,,94.93,94.54,,97.95,97.75,184.64,219.91,372.43,185.08,229.29,374.55,84.33,68.7,68.54,31.39,34.71,79.91,47.01,65.5,130,63.68,85.05,171.69,80.34,104.24,208.33,100.63,139.36,264.54,124.58,175.69,321.67,158.42,223.63,390.35,200.58,293.3,505,569.09,616.78,933.36,880.62,894.74,1331.97,347.87,421.65,706.67,33.57,21.72,7.55,65.12,48.76,22.09,85.63,75.72,50.17,44.51,31.03,12.4,74.11,63.14,36.21,89.47,85.03,68.32,42.34,37.33,37.15,70.29,70.92,84.89,97.66,112.08,148.63
2311900,Saboeiro,3.26,,2.17,9.88,2.71,8.18,20.12,11.84,20.7,36.38,29.88,43.28,63.62,70.12,56.72,50.56,53.36,36.47,12.88,51.69,13.88,20.47,78.67,17.84,0.63,0.68,0.57,0.59,0.69,0.54,,,299.23,,57.24,37.76,,93.36,79.7,,97.9,94.41,,98.35,97.2,,98.86,98.51,72.1,107.25,220.94,72.56,141.48,224.07,60.14,52.92,47.94,11.75,,23.96,18.8,,35.5,23.87,14.55,66.36,30.09,32.53,96.8,36.92,48.92,138.38,43.88,65.88,186.5,58.61,96.75,249.44,75.22,144.45,336.67,229.34,376.03,626.91,364.56,572.34,805.66,124.72,244.01,510,76.16,60.95,31.8,91.58,78.88,50.76,97.88,90.78,72.71,87.09,74.89,43.71,94.93,89.79,67.76,98.51,95.81,86.91,30.78,21.84,34.63,41.19,38.46,60.46,49.99,57.14,102.47
2311959,Salitre,4.9,2.01,2.55,13.73,9.52,10.02,27.99,22.26,24.56,49.68,44.12,48.39,50.32,55.88,51.61,34.07,38.34,33.08,7.33,11.74,10.3,9.93,16.11,13.21,0.35,0.45,0.45,0.45,0.53,0.49,,,235.2,,35.06,27.24,,93.28,86.06,,98.15,98.15,,98.72,99.23,,99.56,99.8,61.77,110.64,176.75,62.04,119.02,180.01,87.53,65.27,49.16,15.12,11.14,22.54,20.89,25.38,38.4,27.28,41.52,66.01,35.21,54.44,96.67,44.04,70.47,128.51,54.06,88.62,163.43,66.98,120.92,210.6,84.62,159.29,267.11,155.42,309.15,456.12,210.42,424.21,584.69,119.88,234.25,400,72,50.42,30.94,93.66,74.65,53.46,98.12,91.21,78.59,80.06,63.13,40.75,95.96,86.5,68.14,99.13,96.25,89.92,34.29,33.84,33.42,48.42,54.7,62.38,54.52,78,104.08
2312007,Santana do Acaraú,5.4,0.98,1.05,15.09,5.5,4.78,29.19,14.15,14.29,50.51,30.35,31.94,49.49,69.65,68.06,33.5,55.75,52.42,6.56,25.33,28.42,8.88,40.55,43.85,0.32,0.82,0.8,0.43,0.67,0.66,,,383.81,,23.41,34.9,,86.42,73.59,,93.74,92.39,,95.98,95.91,,98.34,98.04,108.78,156.15,224.83,109.04,169.21,243.18,83.56,67.32,50.07,29.37,7.66,11.83,43.39,22.21,26.67,52.73,35.28,41.92,61.82,48.8,72.64,76.7,67.51,106.84,91.9,97.6,141.33,115.93,126.54,198.47,147.75,163,263.33,269.17,543.76,763.96,364.37,870.56,1178.47,211.55,292.81,452.5,45.33,51.81,39.1,77.98,73.59,59.47,94.31,88.12,79.57,60.29,66.54,50.5,88.02,87.13,74.05,96.71,94.76,88.88,43.98,29.3,26.27,66.78,51.26,53.08,87.1,72.34,89.17
2312106,Santana do Cariri,4.02,0.04,2.14,11.83,4.05,7.92,22.9,15.25,19.1,41.01,35.6,40.75,58.99,64.4,59.25,43.98,47.59,39.96,9.97,31.77,14.96,14.87,46.95,20.17,0.5,0.57,0.61,0.54,0.64,0.56,,,318.25,,39.47,30.12,,90.84,77.66,,97.62,93.98,,98.43,96.81,,99.19,98.44,100.25,116.03,212.7,100.96,144.29,215.45,77.46,50.31,50.03,20.17,0.22,22.76,31.34,6.51,36.43,39.13,23.3,61.52,47.01,43.38,89,55.47,64.95,118.81,67.38,81.99,153.57,90.8,118.08,230.24,125.36,154.95,324,295.7,373.6,630.3,440.9,552.14,850.05,178.64,255.17,510,60.16,51.12,33.68,82.48,74.43,56.11,94.44,89.89,74.39,72.43,66.54,46.29,89.29,88.49,72.61,96.8,96.49,88.72,38.33,21.24,35.41,53.82,44.47,62.21,69.91,67.27,94.49
2312205,Santa Quitéria,2.75,0.49,1.89,9.15,5.32,7.67,19.73,15.65,19.97,36.8,34.25,41.44,63.2,65.75,58.56,49.08,50.26,43.29,13.81,24.71,15.25,21.46,37.78,22.59,0.64,0.66,0.62,0.59,0.64,0.56,,,414.26,,33.75,27.24,,86.24,64.07,,94.69,92.73,,96.55,96.09,,98.48,98.76,87.41,160.84,238.84,87.69,186.23,242.94,72.91,68.23,56.56,12.02,3.94,22.54,18.8,19.52,34,27.97,38.84,69.02,37.61,58.56,105.33,46.25,83.11,146.96,56.41,109.32,190,74.61,149.57,256.31,95.36,196.19,346.67,276.2,528.72,697.98,429,808.32,1034.05,156.7,298.95,516.67,68.12,44.48,30.69,87.6,67.23,48.79,95.1,85.75,71.68,77.13,56.93,42.57,92.39,80.6,64.03,96.9,92.61,85.45,32.75,25.61,32.09,46.67,50.78,59.94,56.96,79.04,103.1
2312304,São Benedito,3.51,1.82,3.25,10.53,7.43,10.87,21.38,17.28,23.52,39.5,34.01,44.67,60.5,65.99,55.33,44.69,51.63,39.47,11.5,17.77,10.19,16.99,27.8,14.52,0.52,0.72,0.48,0.55,0.63,0.51,,,392.41,,15.78,18.96,,84.99,72.51,,93.21,92.73,,95.27,96.23,,97.63,98.56,102.94,178.54,263.94,105.25,186.35,265.77,83.08,71.57,59.65,18.06,16.24,42.9,28.21,35.14,71.71,36.12,50.07,100.58,45.8,67.24,128.8,55.87,87.93,166.87,70.52,110.62,204,93.29,149.36,279.19,127.63,201.07,360,311.37,589.13,730.85,460.09,921.77,1041.8,199.79,318.84,516.67,59.18,40.75,19.29,81.57,67.34,42.61,92.78,85.37,68.21,69.58,53.79,27.44,89.42,80.73,59.12,95.46,91.6,82.75,36.21,33.79,42.13,52.38,59.32,75.74,68.24,85.49,119.12
2312403,São Gonçalo do Amarante,4.4,2.56,2.89,12.64,9.91,11.32,25.58,22.57,24.73,45.75,42.5,45.96,54.25,57.5,54.04,39.14,41.98,38.14,8.58,11.6,9.59,12.39,16.94,13.48,0.41,0.47,0.48,0.49,0.54,0.51,,,599.6,,13.33,12.04,,79.95,45.27,,95.28,89.2,,96.72,94.7,,98.5,98.31,119.92,162.82,309.14,121.15,173.3,314.08,84.09,69.09,72.52,26.4,20.87,44.65,37.61,43.38,95.5,49.4,59.84,130.27,62.68,78.08,162.86,77.6,103,207.29,94.02,130.79,255,120.9,162.31,328.18,156.7,203.41,418.67,325.31,468.07,838.87,469.44,683.58,1179.08,213.9,294.77,603.33,43.98,35.09,15.32,75.83,62.84,33.04,92.8,85.88,60.4,55.63,44.5,20.28,84.23,74.56,44.72,95.91,92.22,74.88,40.34,35.63,32.95,64.26,64.61,73.74,85.58,96.34,127.96
2312502,São João do Jaguaribe,4.54,2.69,2.73,13.15,9.55,10.57,26.11,21,25.09,46.47,40.55,48.18,53.53,59.45,51.82,37.59,45.23,37.1,8.14,12.45,10.25,11.43,18.94,14.04,0.39,0.59,0.51,0.48,0.56,0.5,,,491.63,,18.77,9.67,,81.93,60.84,,93.44,91.81,,95.01,95.29,,97.51,98.09,143.71,220.84,378.76,145.7,222.42,379.71,82.48,63.32,48.75,32.64,29.69,51.63,47.01,52.06,96.5,61.87,75.78,148.6,77.1,98.26,196.67,93.08,126.47,275.01,113.62,156.56,340,146.32,215.78,437.28,188.04,287.61,510,384.65,656.5,1026.46,540.21,998.97,1405.2,278.3,390.42,700,33.42,27.13,14.25,69.25,52.25,27.57,88.08,77.2,48.56,42.09,36.85,25.94,77.89,65.87,47.04,92.02,87.7,73.44,42.14,37.65,40.11,71.2,66.93,69.09,95.98,106.15,122.82
2312601,São Luís do Curu,4.33,2.28,2.63,12.12,8.85,10.19,23.7,18.64,23.56,42.71,34.94,46.42,57.29,65.06,53.58,42.69,51.82,39.01,9.45,14.69,10.66,14.09,23.41,15.32,0.47,0.68,0.47,0.52,0.62,0.51,,,460.71,,9.68,12.25,,80.86,58.13,,93.89,92.28,,96.42,97.07,,98.64,98.32,156.4,201.74,257.9,156.47,209.16,263.45,79.76,74.21,61.05,33.87,23,33.97,47.01,48.8,66.25,60.92,66.31,97.37,75.22,80.04,132,90.58,98.69,172.44,111.65,124.93,217.5,148.6,164.46,294.81,191.17,221.07,382.5,448.04,656.25,699.83,667.73,1045.51,1005.97,263.73,318.19,512.5,36.6,30.93,22.07,67.95,64.83,42.2,88.3,84.38,66.88,49.87,43.18,28.32,78.93,79.64,57,93.02,91.75,80.03,45.05,35.47,37.63,68.88,67.68,69.71,96.42,95.75,115.93
2312700,Senador Pompeu,2.93,1.74,2.13,8.39,7.58,9.74,17.04,18.61,23.29,30.7,36.99,45.34,69.3,63.01,54.66,58.04,48.12,36.35,16.52,16.63,11.03,27.68,25.4,14.93,0.77,0.67,0.53,0.65,0.6,0.51,,,406.61,,26.27,26.53,,83.12,63.93,,93.72,91.64,,95.37,95.59,,97.83,98.49,163.83,204.25,283.8,164.01,211.82,286.09,84.85,59.56,52.47,23.97,17.8,30.2,33.58,39.04,62.86,44.74,59.59,108.02,56.41,82.96,158,70.91,112.64,192.28,89.11,146.41,250,111.89,187.72,312.82,147.3,261.25,409.17,567.64,643.51,762.32,950.93,982.87,1031.56,250.72,390.42,570,50.82,34.91,21.06,77.93,57.44,37.35,90.42,79.13,63.31,65.12,50.94,32.03,87.73,75.01,55.94,94.14,90.94,81.61,40.6,33.21,31.88,60.75,59.66,63.13,77.14,92.59,119.82
2312809,Senador Sá,6.1,0.3,2.62,16.73,4.68,9.08,32.76,16.9,22.29,55.77,39.86,45.32,44.23,60.14,54.68,27.73,39.29,37.57,5.29,25.71,12.04,6.63,33.6,16.55,0.25,0.61,0.52,0.38,0.59,0.52,,,295.39,,44.42,21.71,,93.95,78.15,,98.92,94.71,,99.11,97.6,,99.88,98.97,91.31,86.97,214.23,91.35,101.13,216.26,82.87,52.2,56.43,27.86,1.3,28.08,39.18,6.51,44.55,48.53,19.05,69.18,62.68,30.06,100,73.2,53.17,141.44,84.62,72.51,192.5,105.02,99.82,246.79,131.63,147.38,306,201.95,261.54,585.57,253.18,341.73,804.91,172.37,226.93,480,48.14,56.25,30.99,82.85,77.64,50.98,96.68,91.76,72.41,60.96,70.86,44.36,90.34,89.67,67.39,98.49,97.79,85.79,42.66,21.27,38.14,65.99,40.17,64.06,82.43,61.97,104.7
2312908,Sobral,3.2,2.44,3.19,9.39,8.26,10.33,19.33,17.6,21.8,35.42,33.25,40.2,64.58,66.75,59.8,49.37,52.18,45.96,13.75,16.17,12.16,21.03,25.28,17.79,0.62,0.68,0.58,0.59,0.62,0.56,,,822.99,,5.04,4.73,,68.6,30.01,,85.75,84.22,,89.87,90.62,,95.07,95.48,198.63,299.41,448.89,199.29,308.13,451.25,80.73,79.31,76.17,31.75,36.47,71.7,47.01,65.07,126.67,61.53,87.13,160.21,77.9,109.97,203.75,98.67,139.84,257.31,122.23,175.69,318.75,159.81,234.35,413.12,219.38,312.33,510,641.4,999.26,1410.34,980.64,1562.27,2062.93,416.74,589.53,833.33,35.83,21.79,8.9,65.68,49.43,25.2,82.79,73.65,51.76,45.75,30.7,13.46,74.65,62.48,37.99,87.67,82.98,66.9,43.47,38.97,36.31,69.71,73.46,84.01,92.93,110.57,143.82
2313005,Solonópole,3,3.51,2.44,10.2,11.15,9.76,21.29,24.09,23.48,38.97,45.49,46.07,61.03,54.51,53.93,47.15,37.32,38.61,11.96,9.78,11.11,18.48,13.39,15.83,0.59,0.44,0.51,0.57,0.5,0.51,,,344.8,,17.36,29.02,,87.36,67.51,,93.85,94.44,,97.08,97.5,,98.87,98.82,99.38,163.36,269.25,99.38,165.89,271.83,82.63,57.68,47.25,14.92,28.7,32.82,23.51,48.8,64,35.77,62.39,98.52,45.42,84.22,137.33,55.11,105.67,184.7,69.34,134.69,237.6,87.81,174.82,304.22,108.12,227.22,382.5,303.26,445.22,729.32,468.52,609.72,1039.67,188.04,335.76,520,60.1,34.99,22.85,85.55,62.14,40.69,94.16,83.16,65.5,69.36,48.88,34.67,91.03,77.9,58.95,95.97,91.86,83.63,35.32,40.89,37.14,53.04,68.02,67,65.11,98.37,118.04
2313104,Tabuleiro do Norte,4.1,2.58,2.24,11.53,9.15,9.74,23.06,21.05,23.27,40.73,40.74,43.91,59.27,59.26,56.09,44.75,44.64,40.22,10.28,12.95,10.87,15.52,19.52,16.52,0.5,0.57,0.54,0.54,0.56,0.53,,,722.26,,16.27,9.7,,74.31,42.19,,91.83,84.12,,94.5,92.7,,97.24,96.2,180.2,243.29,379.75,180.66,249.75,387.37,85.15,71.36,65.47,36.94,31.4,42.54,51.71,58.56,96,66.97,79.9,142.34,84.62,109.81,189,103.88,144.7,256.91,124.91,190.82,325,159.2,239.51,391.88,220.01,294.77,508,534.02,720.92,1005.14,806.42,1086.06,1527.34,340.04,440.2,700,31.06,25.64,15.35,65.48,48.92,30.02,84.88,73.34,51.46,43.25,39.57,23.04,76.87,67.38,44.49,90.56,84.91,67.23,44.98,38,30.31,74.58,67.99,68.08,99.95,109.21,123.29
2313203,Tamboril,4.69,0.87,2.27,13.22,6.51,8.68,25.64,18.87,22.48,45.73,40.73,45.97,54.27,59.27,54.03,37.95,41.31,36.08,8.21,18.22,12.5,11.48,25.39,16.63,0.4,0.54,0.54,0.48,0.58,0.52,,,341.55,,40.42,20.34,,91.78,73.88,,97.52,94.04,,98.43,97.47,,99.41,99.15,87.15,112.89,211.64,87.15,127.2,213.56,82.65,47.63,49.24,20.43,4.91,24.01,30.09,19.52,34.67,37.18,31.81,67.82,47.01,48.8,103.67,54.11,69.8,146.07,65.81,97.6,188.33,87.54,123.36,248.6,112.82,161.54,315,236.48,334.55,574.01,330.71,466.3,763.59,171.59,260.28,500,63.13,49.14,31.03,84.07,73.61,49.31,94.86,89.67,72.76,73.66,64.66,44.56,90.81,86.01,66.67,96.94,94.53,87.65,38.76,25.39,33.43,53.52,49.49,60.5,67.56,72.91,105.06
2313252,Tarrafas,2.16,,1.98,9.86,2.25,6.83,23.24,12.94,20,45.57,36.17,44.97,54.43,63.83,55.03,37.09,42.39,33.49,11.04,56.68,16.23,15.05,75.29,19.6,0.42,0.41,0.61,0.52,0.64,0.54,,,322.6,,66.08,34.76,,90.9,78.32,,97.76,93.65,,99.17,97.18,,100,98.95,44.65,89,214.72,47.94,128.6,218.02,79.53,36.73,48.24,4.83,,21.31,10.75,,30,17.17,10.02,52.05,23.51,31.23,83.33,29.86,47.56,141.34,37.61,73.69,192.67,49.86,103.4,268.09,62.68,147.38,358.8,121.5,284.04,595.35,165.61,377.33,719.03,94.02,250.98,510,82.72,59.36,36.36,95.96,77.14,49.69,98.91,91.09,69.93,87.14,73.49,53.19,97.92,90.44,69.47,99.18,96.25,87.35,26.75,18.54,31.37,36.31,36.3,50.73,40.4,59.3,93.16
2313302,Tauá,2.85,2.33,2.16,8.89,8.37,8.92,18.3,18.53,20.69,34,35.83,40.55,66,64.17,59.45,51.38,49.98,43.77,14.84,15.34,13.32,23.11,23.89,19.63,0.68,0.67,0.6,0.61,0.61,0.57,,,478.74,,23.55,25.81,,83.86,72.71,,93.82,92.13,,95.78,95.29,,98.08,97.84,125.18,206.21,305.42,125.56,211.23,311.66,88.23,68.76,59.44,17.86,24.03,32.92,28.21,44.17,69.14,37.8,62.26,103.27,47.01,80.52,137.33,58.9,104.79,179.71,71.46,132.25,237.33,98.27,178.29,303.31,139.15,234.9,392,413.07,661.67,906.88,643.14,1030.71,1336.91,244.45,361.14,520,57.59,33.82,20.19,80.06,61.8,41.03,90.71,81.72,65.43,67.22,46.74,30.54,85.57,76.58,59,93.37,89.89,82.62,36.83,37.41,33.26,53.25,65.78,69.85,69,95.51,117.44
2313351,Tejuçuoca,4.22,,2.28,12.78,2.82,9.21,25.98,12.08,22.92,46.77,30.5,45.71,53.23,69.5,54.29,38.62,54.6,36.72,8.33,49.22,11.75,12.09,77.34,15.95,0.43,0.75,0.52,0.49,0.7,0.52,,,345.77,,36.86,17.57,,91.65,74.08,,97.73,95.01,,98.23,98.31,,99.25,99.13,74.45,112.1,199.81,74.45,143.59,202.53,85.4,62.9,52.37,15.72,,22.74,24.21,,38.5,31.85,15.83,69.28,39.49,36.85,102,49.14,51.86,136.95,62.05,71.9,170,77.41,103.25,227.74,97.78,143.48,286.67,198.14,389.59,540.57,287.55,612.13,733.74,131.63,211.8,455,66.37,59.86,30.68,91.51,79.35,51.38,96.32,92.56,75.43,77.7,73.36,42.69,95.03,90.14,67.02,97.46,97.12,88.82,35.41,22.42,33.97,52.13,41.9,62.7,59.11,61.48,104.71
2313401,Tianguá,3.26,2.42,2.81,9.55,8.98,9.11,19.63,19.96,18.92,37.22,38.53,34.84,62.78,61.47,65.16,47.03,46.58,52.39,13.15,13.68,14.28,19.71,20.74,23,0.59,0.6,0.69,0.58,0.58,0.61,,,674.45,,10.74,11.87,,80.97,58.92,,93.18,88.47,,94.85,93.77,,97.4,97.01,155.91,182.63,398.29,156.71,187.64,399.8,86.72,77.24,70.3,25.4,22.08,55.9,37.61,40.21,93.4,49.02,59.96,125.57,61.11,78.08,156.4,78.64,100.22,195.41,101.22,130.14,253.33,137.07,169.58,316.86,188.04,215.9,420.6,489.4,561.32,1295.75,733.26,850.67,2086.81,329.07,351.38,630,46.51,34.35,13.16,71.62,62.25,34.54,85.88,83.89,62.35,55.98,44.44,20.99,78.07,74.28,49.86,88.42,89.17,79.4,41.14,35.61,42.62,61.9,63.38,81.26,82.14,94.58,130.46
2313500,Trairi,3.9,2.09,1.85,12.08,8.37,8.02,24.61,19.5,20.62,44.54,39.14,41.99,55.46,60.86,58.01,39.68,43.91,39.55,9.18,14.53,14.42,13.14,20.97,19.73,0.44,0.58,0.55,0.51,0.57,0.55,,,332.51,,17.66,28.32,,89.41,73.23,,96.6,93.96,,97.64,97.34,,99.29,98.98,91.41,122.12,205.89,92.56,127.26,214.84,84.54,64.27,56.14,17.81,12.78,19.01,27.42,25.05,33.33,37.4,38.36,63.53,47.01,50.48,93.43,57.25,67.91,129.7,69.84,91.1,168.67,91.09,119.94,220.07,120.88,156.95,289,253.5,371.62,594.99,362.73,536.2,814.27,178.64,282.4,510,60.14,51.42,32.4,84.14,74.71,53.07,95.24,88.94,76.17,71.13,64.2,42.71,90.72,85.91,66.25,96.94,94.32,86.39,37.55,32.93,31.45,54.71,53.39,60.09,69.52,73.85,100.48
2313559,Tururu,4.53,0.03,1.75,13.99,5.83,7.6,28.7,17.41,20.58,51.62,38.04,44.37,48.38,61.96,55.63,31.73,44.74,37.06,6.91,21.27,14.57,9.07,30.72,19.49,0.33,0.46,0.55,0.44,0.61,0.54,,,327.67,,38.18,28.11,,91.03,72.12,,97.24,94.35,,98.28,97.57,,99.62,99.18,78.08,105.47,188.84,78.46,131.07,197.15,86.12,51.14,47.88,17.7,0.13,16.52,28.21,8.13,28,36.94,30.59,55.29,47.01,46.5,84.63,57.39,61.11,122.51,70.52,82.96,166.6,89.49,108.76,224.67,112.82,147.38,289,188.87,326.77,523.23,247.73,471.86,699.8,150.43,227.74,450,59.04,54.5,34.36,87.04,78.13,54.19,97.23,91.29,76.66,69.47,68.09,46.07,92.47,88.86,68.27,98.26,96.09,86.99,36.78,26.1,29,56.29,47.89,55.54,69.28,67.28,97.67
